주소,평균가격
전라북도 정읍시,4768.137500000001
전라북도 군산시,4715.175
전라북도 완주군,4696.15
전라북도 김제시,4248.0142857142855
전라북도 전주시,4156.175
전라북도 익산시,4136.507142857143
