주소,평균가격
충청남도 천안시,5139.480208333333
대전광역시 중구,4881.483333333334
충청남도 아산시,4868.616666666667
충청남도 당진시,4811.775
대전광역시 서구,4768.910416666667
충청남도 논산시,4576.6625
충청남도 서산시,4300.957142857143
충청남도 부여군,4254.728571428571
충청남도 홍성군,4200.849999999999
충청남도 공주시,4194.7875
대전광역시 유성구,4112.857142857143
