주소,평균가격
부산광역시 해운대구,4756.737499999999
경상남도 창원시,4752.9125
경상남도 김해시,4729.475
경상남도 양산시,4677.233333333334
경상남도 거창군,4675.1375
부산광역시 서구,4664.987499999999
부산광역시 중구,4649.59375
경상남도 통영시,4632.825
부산광역시 부산진구,4516.3875
부산광역시 수영구,4491.9625
부산광역시 동래구,4343.842857142858
부산광역시 남구,4288.028571428572
경상남도 진주시,4286.9857142857145
경상남도 사천시,4234.992857142857
부산광역시 사하구,4199.842857142858
경상남도 거제시,4192.0
부산광역시 사상구,4160.0142857142855
경상남도 함안군,4144.457142857143
부산광역시 금정구,4136.557142857143
부산광역시 기장군,3979.342857142857
